0	-0.566203844	-0.006469313	-0.981898185	0.776295141	
0	-0.168875624	0.037956031	-0.293348699	0.672549844	
0	-0.621434473	0.053559821	-0.199660242	0.594207945	
0	-0.642329221	0.095596689	-0.810696394	0.664670223	
0	-0.231500974	-0.311849707	-0.16339029	0.069454745	
0	-0.627765265	-0.10003598	-0.619606045	0.385487067	
0	-0.41072485	-0.34492379	-0.495995154	0.66415437	
0	-0.315833383	-0.35664838	-0.376693816	0.203948107	
0	-0.37053501	-0.404592476	-0.728808318	0.676132425	
0	-0.397802934	-0.001502125	-0.585581531	0.872849483	
0	-0.699514035	-0.200294443	-0.40063862	0.478330574	
0	-0.431387876	-0.569528454	-0.101384572	0.394200621	
0	-0.471943089	-0.364591864	-0.078485821	0.438012397	
0	-0.675224312	-0.352744345	-0.873237517	0.678273013	
0	-1	-0.047874134	-0.892299215	0.710854141	
0	-0.683023424	-0.435627667	-0.257401294	0.069530038	
0	-0.619234969	-0.412050641	-0.423960677	0.168717629	
0	-0.466996859	-0.264650872	-0.339894193	0.138223542	
0	-0.787511297	-0.122614071	-0.514623314	0.293527662	
0	-0.245747557	-0.075280855	-0.467756434	0.549529685	
0	-0.456655182	-0.00137165	-1	0.795591488	
0	-0.072843116	-0.071962915	-0.045594873	0.335476303	
0	-0.169852384	-0.1854408	-0.316835507	0.720687623	
0	-0.227342895	-0.254599182	0.180890019	0.54050423	
0	-0.134485693	-0.442719951	-0.026143914	0.583179774	
0	-0.363317659	-0.519439694	0.083946342	-0.084026591	
0	-0.195236847	-0.172152136	0.023939651	0.498881496	
0	-0.178221434	-0.22078781	0.196652981	0.338739482	
0	-0.376137977	-0.584688523	-0.30774843	0.267548649	
0	-0.290929562	-0.239849769	-0.486353494	0.742458504	
0	-0.72144816	-0.453976516	-0.034250226	0.32718196	
0	-0.645500293	-0.06110778	-0.148794285	0.421474176	
0	-0.300826999	-0.341239142	-0.2755927	0.272811829	
0	-0.467288547	-0.396711558	-0.436088488	-0.2105297	
0	-0.398246248	-0.481971723	0.030231466	0.225846556	
0	-0.194512311	-0.126568254	-0.174418328	0.629891562	
0	-0.422573783	-0.48608403	-0.106463616	0.245285546	
0	-0.383093026	-0.448336004	0.295293274	0.190474249	
0	-0.215694117	-0.201809391	0.063343555	0.401776858	
0	-0.228388642	0.068441908	-0.999719623	0.562762563	
0	-0.366026945	0.266925374	-0.848841164	0.767176662	
0	0.344948244	0.089623458	0.12298514	0.282190268	
0	-0.365565127	-0.093869053	-0.401668067	0.883649455	
0	0.337981124	0.201836645	-0.220094078	0.302720135	
0	-0.151603451	0.364986339	-0.429029027	0.78690309	
0	0.227333961	-0.096317396	-0.363536159	0.089059619	
0	-0.141205259	-0.056383564	-0.68272905	0.499231617	
0	-0.308207612	0.170949549	-0.644137673	0.956131822	
0	-0.481537166	-0.226818445	-0.494413882	0.45238905	
1	-0.796439663	0.193689193	-0.60884225	0.504736208	
1	-0.046202016	-0.220134335	0.665466725	-0.001940763	
1	-0.233663942	-1	0.061289743	0.496020951	
1	0.362501726	-0.567664707	0.337067074	0.364625368	
1	-0.533633866	-0.333050391	-0.008004846	0.051977536	
1	-0.374357042	-0.044145515	0.384457215	0.56870642	
1	0.089087696	-0.018313307	0.386844861	0.108189283	
1	-0.006232862	-0.21819491	-0.134313037	0.694338064	
1	0.402021316	0.073649166	0.376374214	-0.144644518	
1	-0.694000035	0.3121819	-0.543737749	0.503629011	
1	0.338393012	-0.071861448	0.068896724	-0.029954344	
1	0.058278907	-0.236075203	0.280213447	0.558929897	
1	-0.061161574	-0.146388433	0.202592531	0.607362843	
1	-0.001042619	-0.687548929	0.953407778	0.063557647	
1	0.706027277	-0.055369979	0.286585076	-0.286363792	
1	-0.357367557	0.065126772	0.303057092	1	
1	-0.106317669	-0.398483272	0.039606469	0.518799883	
1	0.03047908	-0.506856455	0.664120553	-0.055436027	
1	0.073803741	-0.519759189	0.969827299	-0.043156269	
1	0.308448502	-0.071233755	0.871453351	0.053750078	
1	0.375795346	-0.328500141	0.893217241	0.339319793	
1	0.22433345	-0.254604548	0.585025541	0.116994092	
1	0.19099133	-0.240775562	0.580352108	0.144522414	
1	0.364303822	-0.304925794	0.485614229	0.109678603	
1	0.144238995	-0.071403362	0.123920184	0.594949346	
1	-0.081581798	-0.054066659	0.300891455	0.444827383	
1	-0.979284689	0.305110218	-0.713782814	0.294336253	
1	-0.500637094	-0.38109613	0.519029883	-0.011943485	
1	-0.042150939	-0.078839206	0.105127659	0.63699118	
1	-0.175567999	0.24603723	0.041301141	0.857054595	
1	-0.067334237	0.028220228	-0.069365228	0.303806081	
1	0.099152774	0.162671857	0.197611853	0.364946209	
1	0.205512317	-0.221836241	0.357521275	0.511667456	
1	0.42070908	0.048043152	0.271142022	0.431223016	
1	0.387356511	0.109728553	0.472370625	0.34405071	
1	0.319832218	0.020690338	0.278252157	0.589715647	
1	0.896126651	0.180912144	0.239950503	0.178667674	
1	0.313907759	0.049666168	0.383717579	0.629488514	
1	0.407526647	-0.181876938	0.486866619	0.293541052	
1	0.252973714	0.288995625	-0.026289355	0.784409656	
1	-0.365580211	0.130149051	0.439517863	0.800087606	
1	-0.096538715	1	-0.19423439	0.761810932	
1	0.49132184	-0.115935959	0.420388968	0.450705116	
1	0.146310395	-0.315804212	0.671124135	-0.452448182	
1	-0.059834761	-0.219413949	0.742565392	0.218181198	
1	0.466643623	-0.134694107	0.595587689	0.387843356	
1	-0.10026941	-0.213288856	0.640846816	-0.035445695	
1	0.335980989	0.103954602	0.536017088	0.641319994	
1	0.189332024	-0.106119997	0.189417856	0.396726453	
1	0.883062752	0.018934264	0.335223152	0.101160673	
1	0.510584171	0.235841023	0.442230837	0.323814572	
1	0.187842786	0.497223876	0.413810828	0.613152481	
1	0.09351357	0.541708485	0.319549387	0.453914249	
1	0.625238235	-0.092441055	0.514082052	-0.13548337	
1	0.930691978	0.365606603	0.086107215	0.298557689	
1	0.312787048	0.587201743	0.23011099	0.902036875	
1	0.60198805	0.256602498	0.39552054	0.592056062	
1	0.416249755	0.314458075	0.194383199	0.794315441	
1	0.349405173	-0.145054846	0.903903094	-0.137317152	
1	0.365336876	-0.0288452	0.467812779	0.529898413	
1	0.76520178	0.096945395	0.837514944	-0.084793068	
